72094	41822	Cnc
72292	41909	Cnc
72324	41940	Cnc
72291	41975	Lyn
72037	42080	UMa
72524	42090	Lyn
72779	42133	Cnc
72968	42146	Hya
73143	42265	Cnc
73262	42313	Hya
73495	42334	Pyx
73316	42353	Cnc
73471	42402	Hya
74405	42425	Vol
72905	42438	UMa
73898	42483	Pyx
73575	42485	Cnc
73840	42509	Hya
74006	42515	Pyx
73665	42516	Cnc
73666	42523	Cnc
73108	42527	UMa
74195	42536	Vel
73731	42556	Cnc
73785	42578	Cnc
73593	42604	Lyn
75416	42637	Cha
74137	42662	Hya
74228	42795	Cnc
74280	42799	Hya
74198	42806	Cnc
74575	42828	Pyx
74395	42835	Hya
74442	42911	Cnc
-	42913B	Vel
74956	42913A	Vel
74521	42917	Cnc
74591	42931	Hya
74485	42954	Cnc
74918	43067	Hya
74738	43100	Cnc
74739	43103	Cnc
74874	43109C	Hya
74874	43109A	Hya
74874	43109B	Hya
74873	43121	Cnc
75137	43234	Hya
75333	43305	Hya
75691	43409	Pyx
75528	43454	Cnc
75558	43463	Cnc
75737	43496A	Hya
75737	43496B	Hya
75506	43531	Lyn
75716	43575	Cnc
75698	43584	Cnc
75732	43587	Cnc
75486	43644	UMa
75959	43721B	Cnc
75959	43721A	Cnc
76294	43813	Hya
76369	43822B	Hya
76370	43822A	Hya
76483	43825	Pyx
76219	43834	Cnc
76351	43851	Cnc
75958	43903	UMa
79837	43908	Oct
76398	43932	Cnc
77002	43937	Car
76543	43970	Cnc
76582	44001	Cnc
76572	44031	Cnc
76756	44066	Cnc
76644	44127	UMa
77370	44143	Car
76813	44154	Cnc
77104	44307A	Cnc
77104	44307B	Cnc
77230	44336	Cnc
77190	44342	Cnc
78045	44382	Vol
76827	44390	UMa
77350	44405	Cnc
77327	44471A	UMa
77327	44471B	UMa
77557	44512	Cnc
77892	44637	Cnc
77996	44659	Hya
78316	44798	Cnc
78647	44816	Vel
78235	44818	Cnc
78541	44824	Pyx
77800	44857	UMa
78556	44883B	Hya
78556	44883A	Hya
78418	44892	Cnc
78209	44901	UMa
78479	44918	Cnc
78515	44946	Cnc
78732	44961	Hya
78922	45001	Pyx
78715	45033	Cnc
78154	45038A	UMa
78154	45038B	UMa
78362	45075	UMa
79009	45153	Cnc
79096	45170	Cnc
79193	45184	Hya
80007	45238	Car
79158	45290	Lyn
79028	45333	UMa
79469	45336	Hya
79554	45410	Cnc
79917	45439	Vel
79354	45455	UMa
79439	45493	UMa
80230	45496	Car
79931	45526	Hya
79910	45527	Hya
80404	45556	Car
80105	45588	Hya
-	45688B	Lyn
80081	45688A	Lyn
80218	45699	Cnc
80499	45751	Hya
80550	45802C	Hya
80550	45802B	Hya
80586	45811	Hya
80130	45812	UMa
81101	45856	Car
80493	45860	Lyn
80874	45902	Pyx
81188	45941	Vel
81169	46026	Pyx
82554	46107	Cha
81146	46146	Leo
81420	46221	Hya
-	46239B	UMa
81104	46239A	UMa
81728	46365B	Hya
81728	46365A	Hya
81797	46390	Leo
81858	46454A	Leo
81858	46454B	Leo
81873	46457	Leo
81997	46509	Hya
82150	46515	Ant
82434	46651A	Vel
82434	46651B	Vel
82087	46652	LMi
82383	46657B	Ant
82384	46657A	Ant
81937	46733	UMa
82513	46734	Ant
82198	46735	LMi
82308	46750	Leo
82395	46771	Leo
82381	46774	Leo
82446	46776	Hya
82328	46853	UMa
82522	46904	LMi
83979	46928	Cha
82635	46952	LMi
82210	46977	UMa
82870	46982	Hya
82621	47006	UMa
82189	47013	UMa
82885	47080	LMi
83023	47096	Leo
83189	47189	Leo
83240	47205	Leo
83273	47247	Leo
83373	47249	Hya
83343	47266	Leo
83287	47300	Lyn
83469	47382	Leo
83650	47427A	Hya
-	47427B	Hya
83618	47431	Hya
83754	47452	Hya
83808	47508	Leo
83821	47550	Leo
83805	47570	Lyn
83951	47631	LMi
83506	47654	UMa
84194	47723	Leo
84367	47758	Ant
84441	47908	Leo
84179	47911	UMa
85396	47956	Cha
84561	47959	Leo
85123	48002A	Car
85124	48002B	Car
84722	48029	Leo
84882	48087	Sex
85040	48218A	Leo
85040	48218B	Leo
85029	48256	LMi
85217	48273	Sex
85294	48286	Sex
85259	48298	Leo
84999	48319	UMa
85268	48324	Leo
85364	48341	Sex
85444	48356	Hya
85376	48390	Leo
85235	48402A	UMa
85235	48402B	UMa
85504	48414	Sex
85373	48428	LMi
85558	48437A	Sex
85558	48437B	Sex
85503	48455	Leo
85762	48552	Sex
85795	48682	UMa
86440	48774	Vel
86146	48833	LMi
86359	48881	Leo
86360	48883	Leo
86629	48926	Ant
86611	48990	Sex
86663	49029	Leo
87971	49065	Cha
86728	49081	LMi
88351	49326	Cha
87301	49329	Sex
87504	49402	Hya
87682	49530	Sex
87737	49583	Leo
87696	49593	LMi
87837	49637	Leo
87887	49641	Sex
87901	49669	Leo
88048	49739	Sex
-	49812B	Sex
88195	49812A	Sex
88284	49841	Hya
88233	49850	Leo
88333	49865	Sex
88355	49929A	Leo
88355	49929B	Leo
88547	50027	Sex
89080	50099	Car
88697	50100	Sex
88764	50140	Sex
88786	50218	LMi
88960	50303	LMi
88986	50316	LMi
89010	50319	Leo
89056	50333	Leo
89025	50335	Leo
89021	50372	UMa
89125	50384	Leo
89254	50414	Sex
88983	50448	UMa
89449	50564	Leo
89484	50583	Leo
89485	50583	Leo
89688	50684	Sex
89774	50755	Leo
89758	50801	UMa
89962	50851	Leo
89892	50857	LMi
89904	50860	LMi
90044	50885	Sex
90043	50887	Sex
90040	50935	LMi
90254	51008	Leo
90250	51047	LMi
90277	51056	LMi
90432	51069	Hya
90473	51117	Sex
90485	51135	Sex
90610	51172	Ant
90569	51213	Leo
90537	51233A	LMi
90537	51233B	LMi
90882	51362	Sex
-	51376B	Ant
90972	51376A	Ant
90633	51401	UMa
90840	51420	LMi
90994	51437	Sex
91011	51451	Sex
90839	51459	UMa
91130	51556	LMi
91232	51585	Leo
91256	51592	Sex
91369	51614	Hya
91316	51624	Leo
91365	51685	LMi
91550	51718	Hya
91612	51775	Leo
91636	51802B	Leo
91636	51802A	Leo
91480	51814	UMa
92305	51839	Cha
91880	51905	Hya
91752	51914	LMi
92000	52032	LMi
92214	52085	Hya
92125	52098	LMi
92196	52120	Leo
92168	52139	LMi
92371	52240	LMi
92588	52316	Sex
92424	52353	UMa
92749	52401A	Sex
-	52401B	Sex
93030	52419	Car
92769	52422	LMi
-	52452B	Sex
92841	52452A	Sex
92825	52457	LMi
92728	52478	UMa
93308	--	Car
93102	52584	Sex
93779	52595A	Cha
-	52595B	Cha
93845	52633	Cha
93152	52638	LMi
93075	52650	UMa
93132	52685	UMa
93291	52689	Leo
93497	52727A	Vel
93497	52727B	Vel
93636	52882	LMi
93704	52884	Sex
93702	52911	Leo
93742	52913B	Sex
93742	52913A	Sex
93813	52943	Hya
93765	52959	LMi
93903	52980	Sex
93859	53043	UMa
93875	53064	UMa
94218	53195	LMi
94264	53229	LMi
94247	53261	UMa
94334	53295	UMa
94480	53355	LMi
94601	53417A	Leo
94602	53417B	Leo
94672	53423A	Leo
94672	53423B	Leo
94600	53426	UMa
94705	53449	Leo
94738	53460	Leo
94747	53492	LMi
94890	53502	Ant
96124	53702	Oct
95128	53721	UMa
95272	53740	Crt
95310	53838	UMa
95418	53910	UMa
95689	54061B	UMa
95689	54061A	UMa
95934	54136	UMa
96097	54182	Leo
96094	54196	LMi
96202	54204	Hya
96314	54255	Hya
96436	54336A	Leo
96436	54336B	Leo
96528	54388	Leo
96738	54487	Leo
96855	54515	Leo
96833	54539	UMa
97277	54682	Crt
97411	54742	Crt
97603	54872	Leo
97633	54879	Leo
97778	54951	Leo
98058	55084	Leo
98118	55137	Leo
98231	55203	UMa
98230	-	UMa
98262	55219	UMa
98366	55249	Leo
98353	55266	UMa
98430	55282	Crt
98718	55425A	Cen
98718	55425B	Cen
98664	55434	Leo
98824	55533	Leo
98839	55560	UMa
98991	55598	Crt
99028	55642A	Leo
99028	55642B	Leo
99055	55650	Leo
99167	55687	Crt
99211	55705	Crt
99285	55765	Leo
99305	55769	Leo
99329	55791	Leo
99491	55846	Leo
99492	55848	Leo
99564	55874	Crt
99648	55945	Leo
99787	-	UMa
99902	56080	Leo
99998	56127	Leo
100006	56146	Leo
99984	56148	UMa
100029	56211	Dra
-	56242B	Leo
100180	56242A	Leo
100261	56243	Cen
100262	56250	Cen
100407	56343	Hya
100563	56445	Leo
100600	56473B	Leo
100600	56473A	Leo
100841	56561	Cen
100696	56583	Dra
100889	56633	Crt
100920	56647	Leo
101132	56675	Cha
101107	56770	UMa
101153	56779	Vir
101133	56789	UMa
101198	56802	Crt
101431	56922	Hya
101484	56975	Leo
101501	56997	UMa
101606	57029	UMa
101673	57111	Dra
102070	57283A	Crt
-	57283B	Crt
102124	57328	Vir
102249	57363	Mus
102212	57380	Vir
102224	57399	UMa
102510	57562	Vir
102509	57565	Leo
102584	57581	Mus
102647	57632	Leo
102870	57757	Vir
103192	57936B	Hya
103192	57936A	Hya
103287	58001	UMa
103484	58110	Vir
103483	58112	UMa
103498	58117	UMa
103605	58181	UMa
103632	58188	Crt
104174	58484B	Cha
104174	58484A	Cha
104181	58510	Vir
104321	58590	Vir
104452	58661	Com
104513	58684	UMa
104671	58758	Cru
104827	58858B	Com
104827	58858A	Com
104841	58867	Cru
104902	58905	Cha
104979	58948	Vir
105211	59072	Cru
105435	59196	Cen
105452	59199	Crv
105639	59285	Vir
105702	59309	Vir
105707	59316	Crv
105778	59352	Com
105850	59394	Crv
105937	59449	Cen
106002	59458	UMa
105981	59468	Com
106057	59501	Com
106251	59608	Vir
106490	59747	Cru
106591	59774	UMa
106625	59803	Crv
106661	59819	Com
106690	59827	CVn
106714	59847	Com
106849	59929	Mus
106911	60000	Cha
106983	60009	Cru
107070	60030	Vir
107168	60087	Com
107161	60088	Vir
107213	60098	Com
107274	60122	CVn
107276	60123	Com
107259	60129	Vir
107328	60172	Vir
107348	60189	Crv
107383	60202	Com
107465	60212	UMa
107446	60260	Cru
107566	60320A	Mus
-	60320C	Mus
107567	60329	Mus
107700	60351	Com
107705	60353	Vir
-	60352	Vir
107815	60425	Crv
107904	60467	CVn
107950	60485	CVn
107966	60514	Com
108135	60584	UMa
108225	60646	CVn
108283	60697	Com
108250	-	Cru
108346	60712	UMa
108248	60718A	Cru
108249	60718B	Cru
108381	60742	Com
108382	60746	Com
108502	60795	UMa
108483	60823	Cen
108541	60855	Cen
108651	60891	Com
108662	60904	Com
108722	60941	Com
108765	60957	Com
108767	60965	Crv
108844	60978	UMa
108845	60988	CVn
108861	60992	UMa
108907	60998	Dra
108945	61071	Com
108903	61084	Cru
108925	-	Cru
109085	61174	Crv
109026	61199	Mus
109217	61246	Vir
109387	61281	Dra
109307	61295	Com
109358	61317	CVn
109309	61318	Vir
109379	61359	Crv
109551	61384	Dra
109485	61394A	Com
109485	61394B	Com
109510	61415	Com
109511	61418	Com
109704	61558	Vir
109742	61571	Com
109668	61585	Mus
109787	61622	Cen
109980	61692	CVn
110024	61724	Com
110014	61740	Vir
110304	61932B	Cen
110304	61932A	Cen
110462	61936	UMa
110377	61937	Vir
110380	61941B	Vir
110379	61941A	Vir
110411	61960	Vir
110423	61968	Vir
110418	61969	Vir
110897	62207	CVn
110951	62267	Vir
110829	62268	Cru
110879	62322A	Mus
110879	62322B	Mus
111028	62325	Vir
111067	62356	Com
111164	62394	Vir
111335	62423	Dra
111123	62434	Cru
111239	62443	Vir
111308	62478	Com
111421	62516	CVn
111397	62541	Com
111469	62576	Com
111765	62757	Vir
111812	62763	Com
111862	62807	Com
111892	62819	Com
111998	62875	Vir
112033	62886A	Com
112033	62886B	Com
112036	-	Vir
111973	62931	Cru
112097	62933	Vir
112185	62956	UMa
112142	62985	Vir
112092	63003	Cru
112091	63005	Cru
112078	63007	Cru
111482	63031B	Oct
111482	63031A	Oct
112429	63076	Dra
112300	63090	Vir
112412	63121	CVn
112413	63125	CVn
112769	63355	Com
112846	63414	Vir
113092	63432	Dra
112989	63462A	Com
-	63462C	Com
112992	63494A	Vir
112992	63494B	Vir
113139	63503A	UMa
113139	63503B	UMa
113095	63533	Com
113226	63608	Vir
112985	63613	Mus
113314	63724	Cen
113459	63750A	Vir
113459	63750B	Vir
113797	63901	CVn
113848	63948B	Com
113848	63948A	Com
113866	63950	Com
113791	64004	Cen
113996	64022	Com
114038	64078	Vir
-	64094B	Mus
113904	64094A	Mus
114149	64166	Hya
114376	64217	CVn
114287	64224	Vir
114330	64238	Vir
114378	64241	Com
114379	--	Com
114427	64244	CVn
114447	64246	CVn
114674	64355	CVn
114710	64394	Com
114642	64407	Vir
114846	64520A	Vir
-	64520B	Vir
114946	64577	Vir
115062	64625	Vir
114911	64661	Mus
115271	64692A	CVn
-	64692B	CVn
115202	64725	Vir
115383	64792	Vir
115466	64834	Vir
115604	64844	CVn
115521	64852	Vir
115735	64906	CVn
115617	64924	Vir
115659	64962	Hya
116010	65072	CVn
115903	65074	Vir
115892	65109	Cen
116235	65241	Vir
116292	65301	Vir
116365	65323	Vir
116656	65378A	UMa
116657	65378B	UMa
116568	65420	Vir
116244	65468	Mus
116658	65474	Vir
116842	65477	UMa
116870	65581	Vir
116579	65628	Mus
116976	65639	Vir
117176	65721	Vir
117304	65790	Vir
117436	65892	Vir
117675	66006	Vir
117661	66015	Vir
117789	66091	Vir
117818	66098	Vir
117878	66131	Vir
118214	66198	UMa
118022	66200	Vir
118232	66234	CVn
118098	66249	Vir
118219	66320	Vir
118623	66458A	CVn
118623	66458B	CVn
118511	66465A	Vir
-	66465B	Vir
119024	66634	UMa
118716	66657	Cen
119055	66727A	Boo
-	66727B	Boo
119228	66738	UMa
117374	66753	Oct
119126	66763	Boo
119149	66803	Vir
119425	66936B	Vir
119425	66936A	Vir
119605	67057	Vir
119786	67139	Vir
119756	67153	Cen
119853	67172B	Vir
119853	67172A	Vir
120198	67231	UMa
120064	67239	Boo
120136	67275	Boo
120052	67288	Vir
120315	67301	UMa
120235	67355	Vir
120323	67457	Cen
120477	67459	Boo
120307	67464	Cen
120324	67472	Cen
120539	67480	Boo
120452	67494	Vir
121130	67627	Dra
120709	67669A	Cen
120710	67669B	Cen
-	67786B	Cen
120955	67786A	Cen
121107	67787	Boo
121409	67848	UMa
121370	67927	Boo
121299	67929	Vir
121263	68002	Cen
121607	68092	Vir
121710	68103	Boo
121743	68245	Cen
121847	68269	Hya
121996	68276	Boo
121790	68282	Cen
122066	68390	Hya
122405	68478	Boo
122408	68520	Vir
122223	68523	Cen
122451	68702B	Cen
122451	68702A	Cen
123299	68756	Dra
122250	68815	Aps
122980	68862	Cen
123177	68888	Vir
123123	68895	Hya
123139	68933	Cen
123255	68940	Vir
124063	68956	UMi
123782	69068	Boo
124547	69112	UMi
123630	69127	Vir
123999	69226	Boo
124248	69403	Vir
124206	69415	Hya
124294	69427	Vir
124674	69481	Boo
124675	69483	Boo
124570	69536	Boo
124679	69612A	Boo
124679	69612B	Boo
124897	69673B	Boo
124850	69701	Vir
125161	69713	Boo
125162	69732	Boo
123998	69896	Aps
125337	69974	Vir
125451	69989	Boo
125238	69996	Lup
125454	70012	Vir
125560	70027	Boo
125288	70069	Cen
125473	70090	Cen
125817	70220	Vir
124771	70248	Aps
125932	70306	Hya
126035	70336	Lib
126660	70497	Boo
126341	70574	Lup
126354	70576A	Lup
126354	70576B	Lup
126661	70602	Boo
124882	70638	Oct
126722	70680	Vir
127700	70692	UMi
126769	70753	Hya
126868	70755A	Vir
-	70755B	Vir
127243	70791	Boo
126927	70794	Vir
----	70890	Cen
127665	71053	Boo
127762	71075	Boo
127739	71115	Boo
127381	71121	Lup
128167	71284	Boo
127972	71352	Cen
128345	71536	Lup
129002	71618	Boo
128621	71681	Cen
128620	71683	Cen
129174	71762A	Boo
129175	71762B	Boo
129247	71795A	Boo
129246	71795B	Boo
129312	71832	Boo
129336	71837	Boo
129056	71860	Lup
128898	71908	Cir
129502	71957	Vir
129433	71974	Lib
129712	71995	Boo
129989	72105A	Boo
129988	72105B	Boo
129972	72125	Boo
129956	72154	Vir
130834	72181	UMi
129978	72194	Lib
129926	72197A	Hya
129926	72197B	Hya
130109	72220	Vir
130158	72323	Hya
130259	72357	Hya
129078	72370	Aps
130274	72378	Hya
130945	72487	Boo
130559	72489B	Lib
130559	72489A	Lib
131041	72524A	Boo
131041	72524B	Boo
130694	72571	Hya
130819	72603	Lib
131873	72607	UMi
130841	72622	Lib
130952	72631	Lib
131156	72659A	Boo
131156	72659B	Boo
130807	72683	Lup
131027	72702	Lib
131430	72929	Lib
131530	72934	Lib
131058	72965	Cir
131492	73129	Cir
131918	73133	Lib
133086	73136	UMi
132052	73165	Lib
132230	73249	Lib
132058	73273	Lup
132219	73284	Hya
132345	73310	Lib
132200	73334A	Cen
-	73334C	Cen
132772	73369	Boo
124897	69673A	Boo
133621	73440	UMi
132742	73473	Lib
130650	73540	Oct
133208	73555	Boo
133124	73568	Boo
132851	73566	Hya
133165	73620	Vir
133216	73714	Lib
133582	73745	Boo
131246	73771	Oct
132905	73776	Cir
134584	73808	UMi
133242	73807A	Lup
133243	73807B	Lup
133962	73841	Boo
133774	73945	Lib
133800	73953	Lib
134083	73996	Boo
134320	74087	Boo
133955	74117A	Lup
133955	74117B	Lup
131596	74296	Oct
134481	74376	Lup
134482	74380	Lup
134759	74392	Lib
134505	74395	Lup
134967	74493	Lib
134987	74500	Lib
135502	74596	Boo
135230	74600	Lib
135153	74604	Lup
135482	74649A	Ser
-	74649B	Ser
135722	74666	Boo
135559	74689	Ser
135240	74778	Cir
135742	74785	Lib
136726	74793	UMi
136727	74806	UMi
135379	74824	Cir
135291	74837	Cir
135758	74857	Lup
135734	74911A	Lup
135734	74911B	Lup
135748	74915	Lup
135382	74946	TrA
136202	74975	Ser
136512	75049	CrB
137422	75097	UMi
136366	75110	Lib
136407	75118	Lib
136514	75119A	Ser
136514	75119B	Ser
136298	75141	Lup
137686	75152	UMi
136352	75181	Lup
136422	75177	Lup
136849	75178	Boo
136351	75206	Lup
136831	75230	Ser
136504	75264A	Lup
136504	75264B	Lup
136801	75294	Lib
136664	75304	Lup
137107	75312A	CrB
137108	75312B	CrB
136415	75323A	Cir
136416	75323B	Cir
137006	75342	Ser
137052	75379	Lib
137391	75411	Boo
137392	75415B	Boo
-	75415C	Boo
136933	75439	Lup
137759	75458	Dra
137471	75530	Ser
137909	75695	CrB
137744	75730	Lib
137898	75761	Ser
139777	75809	UMi
139813	75829	UMi
137949	75848	Lib
138137	75944	Lib
138481	75973	Boo
139669	76008	UMi
137387	76013	Aps
138629	76041	Boo
138527	76069	Ser
138485	76126	Lib
138749	76127A	CrB
138562	76133	Ser
138716	76219	Lib
138688	76259	Lib
139006	76267	CrB
138917	76276B	Ser
138918	76276A	Ser
138690	76297B	Lup
138690	76297A	Lup
139153	76307	CrB
138905	76333	Lib
139074	76337	Ser
139216	76423	Ser
139225	76424	Ser
139195	76425	Ser
139137	76427	Ser
138538	76440	TrA
139063	76470	Lib
139641	76534	Boo
139127	76552	Lup
139365	76600	Lib
139446	76628A	Lib
-	76628B	Lib
139891	76669B	CrB
139892	76669A	CrB
141652	76695A	UMi
141652	76695B	UMi
139521	76705	Lup
139663	76742	Lib
138800	76750	Aps
140027	76810	Ser
140159	76852A	Ser
140159	76852B	Ser
140160	76866	Ser
140232	76878	Ser
139997	76880	Lib
140008	76945	Lup
140436	76952A	CrB
140436	76952B	CrB
137333	76996	Oct
140716	77048	CrB
140538	77052	Ser
142105	77055	UMi
140417	77060	Lib
140573	77070	Ser
140729	77111	Ser
140873	77227	Ser
141003	77233	Ser
141040	77249	Ser
141004	77257	Ser
141187	77336	Ser
141527	77442	CrB
141477	77450	Ser
141714	77512	CrB
141513	77516	Ser
141680	77578	Ser
141795	77622	Ser
141556	77634	Lup
141637	77635	Sco
142091	77655	CrB
141851	77660	Ser
141992	77661	Ser
142373	77760	Her
142267	77801	Ser
142096	77811	Lib
142114	77840B	Sco
142114	77840A	Sco
142198	77853	Lib
142780	77907	Her
142301	77909	Sco
142500	77910	Ser
142378	77939A	Lib
142378	77939B	Lib
143803	77942	UMi
141891	77952	TrA
141767	77982	TrA
142445	77984	Sco
142926	77986	Her
142908	78012	CrB
142860	78072	Ser
142669	78104	Sco
142629	78105	Lup
142630	78106	Lup
142980	78132	Ser
143107	78159	CrB
142983	78207	Lib
143018	78265	Sco
143118	78384	Lup
143333	78400	Lib
143275	78401A	Sco
-	78401B	Sco
143459	78436	Lib
143761	78459	CrB
143666	78481	Her
143807	78493	CrB
144284	78527	Dra
143894	78554	Ser
144206	78592	Her
143546	78639	Nor
143474	78662A	Nor
143474	78662B	Nor
144046	78685	Ser
144069	78727	Sco
144070	-	Sco
144217	78820	Sco
144218	78821	Sco
144197	78914	Nor
144294	78918	Lup
144470	78933	Sco
144608	78990	Sco
144708	79005B	Sco
144708	79005A	Sco
144874	79007	Ser
145001	79043	Her
145000	79045	Her
144937	79047	Ser
145002	79072	Ser
145389	79101	Her
145122	79102	Her
145328	79119	CrB
144480	79153	Nor
145675	79248	Her
146926	79280	UMi
145713	79349	Her
145501	-	Sco
145502	79374B	Sco
145502	79374A	Sco
145570	79375	Sco
145607	79387	Sco
145483	79399B	Sco
145483	79399A	Sco
145482	79404	Sco
147142	79420	UMi
145892	79488	Her
145361	79497	Nor
145397	79509	Nor
145897	79540	Sco
146051	79593	Oph
146362	79607B	CrB
146361	79607A	CrB
146169	79608	Her
146279	79634	Her
145842	79653	Nor
145544	79664	TrA
146388	79666	Her
146233	79672	Sco
146452	79704	Her
146604	79724	Her
146738	79757	CrB
146143	79790	Nor
148048	79822	UMi
146915	79846	Her
146791	79882	Oph
147025	79889	Her
146667	79963	Nor
147394	79992	Her
146686	80000	Nor
145366	80047	Aps
145388	80057	Aps
147084	80079	Sco
147165	80112	Sco
147547	80170	Her
147449	80179	Ser
147677	80181	CrB
147749	80197	CrB
147767	80214	CrB
148387	80331	Dra
147700	80343	Oph
147869	80351	Her
148283	80460	Her
147888	80461B	Oph
147888	80461A	Oph
148112	80463	Her
147933	80473A	Oph
147934	80473B	Oph
147932	80474	Oph
148184	80569	Oph
147971	80582	Nor
148367	80628A	Oph
148367	80628B	Oph
147787	80645	TrA
148616	80648	Her
149212	80650	Dra
147584	80686	TrA
148783	80704	Her
148478	80763	Sco
149081	80809	Her
148605	80815	Sco
148856	80816	Her
148857	80883A	Oph
148857	80883B	Oph
148786	80894	Oph
149141	80927	Her
148898	80975	Oph
149121	81007	Her
149161	81008	Her
147675	81065	Aps
149420	81066	Her
149038	81122	Nor
149630	81126	Her
148890	81252	TrA
149438	81266	Sco
150100	81290	Dra
150117	81292A	Dra
150118	81292B	Dra
149661	81300	Oph
149805	81354	Her
149757	81377	Oph
150450	81497	Her
150379	81634	Her
150378	81641	Her
151101	81660	Dra
150680	81693B	Her
150680	81693A	Her
149671	81710	TrA
150525	81717	Her
150682	81729	Her
150557	81734	Oph
150997	81833	Her
149324	81852	Aps
151090	81991	Her
151237	82000A	Her
-	82000B	Her
150937	82007	Oph
151133	82037	Oph
151217	82073	Her
153751	82080	UMi
151179	82140	Sco
151431	82162	Oph
151525	82216	Her
150798	82273	TrA
152107	82321A	Her
152107	82321B	Her
151937	82324	Her
151659	-	Oph
151249	82363	Ara
151769	82369	Oph
151680	82396	Sco
151956	82402	Her
152173	82422	Her
152127	82480A	Oph
152127	82480B	Oph
152326	82504	Her
151890	82514	Sco
152308	82526	Her
151985	82545	Sco
152598	82587	Her
152236	82671	Sco
152614	82673	Oph
152334	82729	Sco
152601	82730	Oph
152534	82758	Oph
152863	82780	Her
152879	82802	Her
153597	82860	Dra
153697	82898A	Dra
153697	82898B	Dra
152849	82925A	Oph
152849	82925B	Oph
152820	82960	Sco
153287	82987	Her
153210	83000	Oph
152786	83081	Ara
152980	83153	Ara
153363	83196	Oph
153808	83207	Her
153687	83262	Oph
154029	83313	Her
153727	83331	Oph
153580	83431	Ara
154356	83462	Her
154021	83508	Oph
154132	83566	Oph
154906	83608A	Dra
154905	83608B	Dra
154494	83613	Her
155104	83876	Her
155763	83895	Dra
155125	84012A	Oph
155125	84012B	Oph
155514	84054	Her
155203	84143	Sco
155644	84177	Oph
156014	84345A	Her
156015	84345B	Her
156164	84379	Her
156283	84380	Her
155886	84405A	Oph
155885	84405B	Oph
156266	84514A	Oph
156266	84514B	Oph
183030	84535	UMi
156633	84573	Her
156252	84605A	Oph
-	84605B	Oph
-	84606B	Her
156729	84606A	Her
156350	84625	Oph
156349	84626	Oph
157325	84835	Her
157214	84862	Her
156928	84880	Ser
157198	84887	Her
156897	84893	Oph
156277	84969	Aps
157056	84970	Oph
156190	84979A	Aps
156190	84979B	Aps
157042	85079	Ara
157236	85084	Oph
157778	85112B	Her
157779	85112A	Her
157728	85157	Her
157244	85258	Ara
157246	85267	Ara
157457	85312	Ara
157792	85340	Oph
157999	85355	Oph
158414	85379	Her
157919	85423	Oph
159181	85670	Dra
158899	85693	Her
158408	85696	Sco
166926	85699	UMi
158527	85703	Oph
158094	85727	Ara
158643	85755	Oph
159139	85790	Her
158427	85792	Ara
159966	85805	Dra
159541	85819	Dra
166205	85822	UMi
159560	85829	Dra
160538	85852	Dra
158926	85927	Sco
159466	85979	Oph
159480	85998	Oph
159561	86032	Oph
160269	86036B	Dra
160269	86036A	Dra
159610	86041	Oph
159376	86060	Oph
159217	86092	Ara
160290	86182	Her
160922	86201	Dra
-	86228B	Sco
159532	86228A	Sco
160181	86254	Her
159876	86263	Ser
159975	86284	Oph
159492	86305	Ara
160762	86414	Her
160032	86486	Ara
160613	86565	Ser
162003	86614	Dra
162004	86620	Dra
161074	86667	Her
160578	86670	Sco
161239	86731	Her
160915	86736	Oph
161096	86742	Oph
160691	86796	Ara
161270	86831	Oph
161289	86835	Oph
160635	86929	Pav
161797	86974	Her
161592	87072	Sgr
161471	87073	Sco
161868	87108	Oph
162211	87194	Her
162579	87212	Dra
163989	87234	Dra
162732	87280	Her
161912	87294	Sco
163217	87563A	Her
163217	87563B	Her
163588	87585	Dra
164613	87728	Dra
163506	87747	Her
163770	87808	Her
164058	87833	Dra
163993	87933	Her
164136	87998A	Her
-	87998B	Her
163917	88048	Oph
163955	88116	Sgr
166865	88127	Dra
164349	88128	Her
166866	88136	Dra
164031	88142	Sgr
164284	88149	Oph
164259	88175	Ser
164353	88192	Oph
164358	88258	Sgr
164668	88267B	Her
164669	88267A	Her
164577	88290A	Oph
164577	88290B	Oph
164852	88331	Her
164900	88346	Her
164584	88380	Sgr
164765	88404A	Oph
164764	88404B	Oph
164794	88469	Sgr
165341	88601A	Oph
165341	88601B	Oph
165135	88635	Sgr
165625	88657	Her
165024	88714	Ara
165908	88745A	Her
165908	88745B	Her
165760	88765	Oph
165777	88771	Oph
166014	88794	Her
166045	88818	Her
166046	88817	Her
165040	88866	Pav
166182	88886	Her
166230	88899	Her
166233	88964A	Oph
166233	88964B	Oph
165499	89042	Pav
166063	89112	Tel
166464	89153	Sgr
167006	89172	Her
166767	89276	Sgr
166937	89341	Sgr
168151	89348	Dra
167036	89369	Sgr
167263	89440	Sgr
167264	89439	Sgr
168653	89448	Dra
167570	89567A	Sgr
-	89567B	Sgr
169027	89594	Dra
167618	89642	Sgr
168532	89773	Her
168775	89826	Lyr
168720	89861	Her
170000	89908A	Dra
170000	89908B	Dra
168656	89918	Oph
168913	89925	Her
168454	89931	Sgr
168914	89935	Her
170153	89937	Dra
168723	89962	Ser
168339	90098	Pav
167468	90133	Oct
169156	90135	Sct
169414	90139	Her
170073	90156A	Dra
170073	90156B	Dra
169022	90185	Sgr
169702	90191	Lyr
169233	90260	Sgr
169420	90289B	Sgr
169420	90289A	Sgr
170693	90344	Dra
